dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs,n_layers
amazon_video_games,LightGCN,0.004303153149325453,0.006797315921012728,0.001082744472304536,0.0008604969227262365,0.0028980482689404613,0.003657238073799186,0.0017301536765943666,0.0015276083529807633,0.004186928551528506,0.004541306601233693,0.010485525416001824,0.015728288124002735,0.012633024547407503,0.0187874237786518,0.003951737879123313,0.002878016382554793,0.009354915112183835,0.011256642097352327,0.006020273350678029,0.004991406869062941,0.014722512132297387,0.01574494302961913,0.035864511844144346,0.050697365508080586,0.015125959005672485,0.0017239524738628315,60.36298873901251,0.009354915112183835,cuda,True,44,not-a-git-repo,50,1
amazon_video_games,NGCF,0.004503539029987846,0.007016566123660968,0.0011397310234784591,0.0008434009573740598,0.002908548474182636,0.003620528592788677,0.0018190953469506442,0.001505802384453443,0.003944735709039334,0.004248128415132355,0.011055390927741052,0.015728288124002735,0.012846672813450517,0.019348536860723648,0.003492362187292451,0.002703675005534647,0.008806917590579347,0.010865739224803356,0.00549178508573761,0.004744390795922494,0.012804998576805086,0.013863996765017917,0.031934912552579145,0.047210537967677664,0.018668309989152476,0.0021276852050549893,96.82132577398443,0.008806917590579347,cuda,True,44,not-a-git-repo,50,1
amazon_video_games,Sheaf4Rec-official,0.004702551619729166,0.006253829969083169,0.0011055390927741052,0.0007864144062001368,0.0026973092177624666,0.0032093909768598394,0.0017902112445341229,0.0013971395648933712,0.0032521682025899025,0.0035450525632033975,0.010827444723045362,0.014930476407567814,0.010141362111328371,0.01387970565616259,0.0029721053796767766,0.00205058667257029,0.0075061870728073445,0.0086788420601172,0.004596983507070708,0.0035732601574913286,0.012297897536994281,0.012961687484062878,0.02839273854328094,0.038023024131060436,0.10360616305842996,0.01180831582612605,422.5131546839839,0.0075061870728073445,cuda,True,44,not-a-git-repo,50,1
amazon_video_games,NCL,0.008690626876257126,0.012608348607043103,0.002689765215409164,0.0019033508092090267,0.0061713232308793775,0.007420959623461719,0.004108073901772535,0.003307415601115431,0.010088066835274495,0.010727092938886544,0.025529974925917482,0.03453385001139731,0.018213642676748857,0.026841910596799193,0.006303962807172903,0.004571618330750498,0.014106847395531804,0.016964551134719216,0.009366177793557999,0.00781261925711731,0.024193391104504674,0.02567826628150681,0.05656409121098074,0.07770644232897941,0.018586529971798882,0.0021183644827671394,72.8194291020045,0.014106847395531804,cuda,True,44,not-a-git-repo,50,1
amazon_video_games,DirectAU,0.004365478961506907,0.007339628182738875,0.001253704125826305,0.0009630727148392978,0.003248633011799535,0.004137324666249134,0.0019479767433050713,0.001702721976151929,0.004826670429588141,0.0052007884441753575,0.011739229541828128,0.017095965352176886,0.012341670288505108,0.0192745583228682,0.0038576488820013283,0.0029665707327872484,0.008761022467795115,0.010926752451722168,0.00587800389502324,0.005141766001621413,0.013016259562639906,0.014134750405928142,0.0345915430595528,0.05163825547930042,0.018666284013306722,0.002127454298302567,343.05494273800286,0.008761022467795115,cuda,True,44,not-a-git-repo,50,1
amazon_video_games,LightGCN,0.005395480312999778,0.008487141285900779,0.0013220879872350125,0.001002963300661044,0.0036249063723582386,0.004560981245742838,0.0021237743744058966,0.001793929910811992,0.005215942847011915,0.005614372646691255,0.012651014360610896,0.01834966947800319,0.013420247064938336,0.019566394628650747,0.004178658401593979,0.003052357759574939,0.010173463673311381,0.012085254443630584,0.006372967711658631,0.005280895731698886,0.016150209438066426,0.017239985353605915,0.03680540181536418,0.05285587779499668,0.016194300987990573,0.0018457147239560716,71.01577813198674,0.010173463673311381,cuda,True,42,not-a-git-repo,50,2
amazon_video_games,NGCF,0.005073517718480565,0.008435544897683951,0.001253704125826305,0.001156826988830636,0.0030359099812665223,0.004147166965210332,0.0020105791301865575,0.0020346304581565023,0.0039891490370177396,0.004626491172411924,0.012195121951219513,0.021540916343742878,0.013458007303433576,0.021297694093143606,0.00402922293557671,0.003284812928935134,0.009735966315555353,0.012319508571845548,0.006201703866537802,0.005691766169400869,0.014709554030452859,0.01610788113217489,0.03719282709763117,0.05739428824441001,0.025177647039527074,0.0028695745429139583,145.8585762970033,0.009735966315555353,cuda,True,42,not-a-git-repo,50,2
amazon_video_games,Sheaf4Rec-official,0.003959457590089223,0.0058817991604709135,0.0009345794392523364,0.0007294278550262138,0.002782707195669855,0.0033938219724366273,0.0015122189031687185,0.0012978976928973824,0.0037487200639696656,0.004093271142032928,0.009003875085479826,0.014132664691132892,0.009176884145256236,0.013809258409781656,0.0026953730352003544,0.002025680761567412,0.006807986018106371,0.008263205819386787,0.004166878411798359,0.003533092080684577,0.011000264433129167,0.011786244090600749,0.025293336285145008,0.03691609475315475,0.09923637099564075,0.01131027706811497,538.5948367950041,0.006807986018106371,cuda,True,42,not-a-git-repo,50,2
amazon_video_games,NCL,0.007562607534414187,0.011775786018164815,0.002290859357191703,0.0017038978801002963,0.0049228345622837014,0.006245158208936627,0.0035165024504705384,0.002977033732289249,0.007374014494484063,0.008017065269221408,0.021882835650786414,0.031114656940961934,0.01840310160695325,0.02674721936667879,0.005982953287580252,0.004397276953730352,0.013184178565192202,0.015953170373043613,0.009030152497989828,0.00755285493060892,0.021082106925863847,0.022569461534877103,0.05440557892406465,0.07588000885543503,0.01752339900122024,0.001997196147848215,72.57998924300773,0.013184178565192202,cuda,True,42,not-a-git-repo,50,2
amazon_video_games,DirectAU,0.004916307312741754,0.007115368794195199,0.001196717574652382,0.0009459767494871211,0.0032320870315596206,0.003955476952023877,0.0019248838249235638,0.0016699379543679126,0.004512746896494332,0.004911549076020379,0.011283337132436745,0.017095965352176886,0.012925148404683593,0.0184652470238518,0.0038465795882222714,0.002878016382554793,0.009212059692193129,0.011010364933058039,0.005928740562597868,0.0049798648342234885,0.01378315956299131,0.014760001519836741,0.0345915430595528,0.04931370378569847,0.017582506028702483,0.002003932759140926,445.1652280909766,0.009212059692193129,cuda,True,42,not-a-git-repo,50,2
