dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs,latent_dim,sheaf_stalk_dim
amazon_video_games,LightGCN,0.005649255486993781,0.008774151121445622,0.001447458399817643,0.001099840437656713,0.0038565850010409365,0.004826759914526925,0.0023044644148783734,0.001954663653845418,0.005488483289372279,0.005938062672761518,0.013790745384089354,0.02005926601322088,0.013927150846000214,0.019960666697508584,0.004261678104936905,0.003116006198804516,0.010467654962922505,0.012391683105194123,0.006526317223022172,0.005390513740102002,0.01665296182674974,0.01774369101844477,0.03769094531768873,0.053187956608368385,0.01889080205000937,0.0021530433154786153,100.16053970699431,0.010467654962922505,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,NGCF,0.004348615656741056,0.00645770898670332,0.0009573740597219057,0.0007807157510827445,0.0026825209322979865,0.003351930795597182,0.0015692649431818728,0.0013930199745006673,0.0035110499636371527,0.0038497663464274285,0.009231821290175518,0.014246637793480739,0.011367068031361687,0.018022115040476516,0.0031934912552579148,0.0026510958600841268,0.007942071215042146,0.010102789959174852,0.004986159067314639,0.004622248068148083,0.01147220289488388,0.012621493332332194,0.029333628514500776,0.04626964799645782,0.030124458018690348,0.0034333779369375827,168.65875080798287,0.007942071215042146,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,Sheaf4Rec-official,0.004737435128812763,0.007002666551513023,0.0011625256439480281,0.0008718942329610213,0.0027655654787855956,0.003451769090734888,0.0018669242172632188,0.0015507111440809203,0.00351534656868598,0.0038652121086828264,0.01139731023478459,0.0166400729427855,0.010691488782428234,0.01524232219312795,0.003088332964356874,0.002219393402700908,0.007097739991387693,0.00854143076677406,0.00479235186805349,0.0038746146255354873,0.010329474015272112,0.011102659290178096,0.029499667921186627,0.040735001106929375,0.09920157206943259,0.011306310926536651,423.33346028695814,0.007097739991387693,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,NCL,0.009274878925503625,0.013682395686280015,0.0031912468657396852,0.0021711875997264644,0.0070272831418419415,0.008343717068141554,0.004748616979610392,0.0037476761326032367,0.0114392812819984,0.012073171126905036,0.028037383177570093,0.037497150672441304,0.020389702979240632,0.02928773990114569,0.007294664600398495,0.005141686960371928,0.01565984207686691,0.018561662953144903,0.010745128571742882,0.008747655948743122,0.026051868426508674,0.027527976801890675,0.06148992694266106,0.08285366393624087,0.017547897063195705,0.0019999882679730685,72.76896269398276,0.01565984207686691,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,DirectAU,0.004712309906581117,0.007956979089532985,0.0012423068155915204,0.001002963300661044,0.0031756152201948325,0.004123988519677766,0.0019662507218396377,0.0017813860097277009,0.004752497458218909,0.005208158136927241,0.011625256439480283,0.01834966947800319,0.012128370709219922,0.01896602094706659,0.0038797874695594417,0.0030163825547930042,0.009319213220424605,0.011483578423891548,0.005878939997754474,0.00520496084185979,0.014846580466737652,0.01605815025458935,0.035145007748505645,0.052800531326101394,0.017654647817835212,0.002012154982657307,228.0895175850019,0.009319213220424605,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,LightGCN,0.005495654821102477,0.008497773722469154,0.0015158422612263508,0.0011397310234784591,0.0038340169471286784,0.004768003274398884,0.002376253097768539,0.0020098929333488644,0.005888474605707339,0.006337196705763842,0.014360610895828584,0.020857077729655803,0.014124047742329914,0.02043352698659104,0.004394509630285588,0.0031934912552579148,0.010410770646908015,0.012412734266943733,0.006703358428347801,0.005523700796927015,0.016437352189787435,0.017533992200958103,0.03918529997786141,0.05468231126854107,0.01913213898660615,0.0021805492348536755,81.54339238099055,0.010410770646908015,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,NGCF,0.0039640020916410276,0.0061380480743981536,0.0008206063369044905,0.0007237291999088215,0.0025280623491376053,0.00321755918448407,0.0013597289243133038,0.0012947912601359447,0.00332575321747877,0.003673981228416617,0.007978117164349213,0.013220879872350126,0.011003523881558109,0.017987626296241895,0.0031492140801416867,0.0025846800974097853,0.007764327314789786,0.009959117791456565,0.004896925588922049,0.004519887930688041,0.011369328743968992,0.012504948225177994,0.028724817356652645,0.04538410449413328,0.029952119919471443,0.003413736029116873,168.46209106803872,0.007764327314789786,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,Sheaf4Rec-official,0.004107175238376736,0.006424430963428221,0.0010485525416001824,0.0007921130613175291,0.0028705107226978037,0.0035502988734548643,0.0016706037319202843,0.0014103359337140717,0.003909277410531114,0.0042552514079616036,0.010143606108958286,0.015386368816959197,0.010406904768433645,0.014544671766315399,0.002955501439008191,0.0021170024352446313,0.00778535090700318,0.009097384554240695,0.004603605300009097,0.003696039806880939,0.012591782894251348,0.013331245692096871,0.027949966792118662,0.03879787469559442,0.09896842594025657,0.01127973853889407,461.57574231002945,0.00778535090700318,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,NCL,0.008292196607663463,0.011987785146404018,0.00250740825165261,0.0017779803966263962,0.005364730795875133,0.0065526451486982535,0.003850496841177553,0.0030966744163482725,0.007626835781041389,0.008242200629176714,0.023478459083656256,0.03225438796444039,0.018336198273273627,0.027271299546788624,0.0061434580473765776,0.004519039185299978,0.013928516853463545,0.016841249320253902,0.009203369799371705,0.007753303437537456,0.02309996890055557,0.02461859813592321,0.053520035421740095,0.07543723710427275,0.01758946490008384,0.0020047258833010987,72.52894036204088,0.013928516853463545,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,DirectAU,0.004966516292593338,0.007452093071333989,0.0012651014360610896,0.0009630727148392978,0.003374870775257219,0.004151956118965373,0.002016537973787853,0.0017057079296612107,0.004641690275380724,0.0050224574000007115,0.012309095053567358,0.017893777068611807,0.012470423212683638,0.0187462823779816,0.0037746291786584017,0.00283650653088333,0.009180125497925214,0.01114668532462724,0.005795145770524173,0.004927440343271595,0.014100215763377154,0.015108697097407527,0.03403807837059995,0.0488709320345362,0.017563517089001834,0.002001768530772947,279.4698948470177,0.009180125497925214,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
amazon_video_games,LightGCN,0.0051435232369032,0.008000009062958207,0.0014018691588785048,0.0010542511967175747,0.0032253758413122863,0.004132753188541408,0.002203243490317402,0.001862994631585097,0.004448614412712885,0.00485803656687534,0.013334852974697971,0.019033508092090267,0.014271480653579829,0.020619825389902247,0.004488598627407571,0.003257139694487492,0.010591164297552415,0.012595757075023478,0.006829283342917782,0.005625643923629182,0.01672550523419463,0.017799374736896113,0.03962807172902369,0.05512508301970334,0.01908230601111427,0.0021748696160376418,78.01875777699752,0.010591164297552415,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,64.0,
