dataset,model,epochs,Recall@10_mean,Recall@10_std,NDCG@10_mean,NDCG@10_std,Recall@20_mean,Precision@10_mean,Precision@20_mean,NDCG@20_mean,F1@10_mean,F1@20_mean,MRR@10_mean,MRR@20_mean,HitRatio@10_mean,HitRatio@20_mean,val_Recall@10_mean,val_Recall@20_mean,val_Precision@10_mean,val_Precision@20_mean,val_NDCG@10_mean,val_NDCG@20_mean,val_F1@10_mean,val_F1@20_mean,val_MRR@10_mean,val_MRR@20_mean,val_HitRatio@10_mean,val_HitRatio@20_mean,infer_total_s_mean,infer_ms_per_user_mean,train_seconds_mean,best_val_NDCG@10_mean,epochs_mean,Recall@20_std,Precision@10_std,Precision@20_std,NDCG@20_std,F1@10_std,F1@20_std,MRR@10_std,MRR@20_std,HitRatio@10_std,HitRatio@20_std,val_Recall@10_std,val_Recall@20_std,val_Precision@10_std,val_Precision@20_std,val_NDCG@10_std,val_NDCG@20_std,val_F1@10_std,val_F1@20_std,val_MRR@10_std,val_MRR@20_std,val_HitRatio@10_std,val_HitRatio@20_std,infer_total_s_std,infer_ms_per_user_std,train_seconds_std,best_val_NDCG@10_std,epochs_std
amazon_video_games,PureMF,100,0.001523046767127275,0.000294022318449643,0.0008375108862658439,0.00012903898928980014,0.003162353817986794,0.00037991034115948636,0.0004254995820986247,0.0013515109134658292,0.0006076746397594263,0.0007495216484917998,0.0011423994413508889,0.00145591917053705,0.0037611123774789154,0.008396018539624649,0.001916441803936227,0.0036035595880929186,0.0005756032765109586,0.000584827687993506,0.001133329063388253,0.0016979618373927305,0.0008847350385435927,0.0010060468017567246,0.0016044326371977469,0.0019808853389646553,0.005719135119179396,0.011419821415393697,0.014574459715125462,0.0016610963887765515,26.9431813370126,0.001133329063388253,100.0,0.0003981660952200741,5.9828340354166167e-05,1.9371702429879146e-05,0.00014466749632744105,9.890786141599631e-05,4.168958625375617e-05,9.558753935750873e-05,8.514608106548885e-05,0.0005660536595149055,0.0003874340485975828,0.0003174741022234212,0.0006760112186680092,7.46664686917868e-05,8.247469908957679e-05,0.00015653347001258388,0.00026792783752455475,0.00012045097854530068,0.00014817081116909,0.00024391841734943954,0.000272525312519122,0.0007034785611739956,0.001672241044000392,0.0002664410878196801,3.0367117371743854e-05,3.301532960550218,0.00015653347001258388,0.0
