dataset,model,seed,train_seconds,git_commit,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,infer_ms_per_user,tagcf_m,tagcf_n,n_layers
amazon_video_games,MF,42,23.502906975976657,f6a40bd0cbce87a72404aee9ae1e36b47b6e63c2,0.0035577133766461085,0.00516188479219204,0.001082744472304536,0.0007408251652609984,0.00247273265681148,0.002981799871439785,0.0016602217358696885,0.0012956944121591042,0.003856904056356986,0.004124095304720795,0.010713471620697515,0.014588557100524277,0.0015447738759048963,,,
amazon_video_games,MF+TAG-CF,42,23.502906975976657,f6a40bd0cbce87a72404aee9ae1e36b47b6e63c2,0.004632857097610936,0.006921845467784147,0.0014588557100524277,0.001002963300661044,0.003206181335185893,0.0038910148545175495,0.002218971985089066,0.0017520566564779157,0.005486855102195882,0.0058478421786431105,0.014132664691132892,0.019147481194438112,0.002038280715731127,0.0,0.0,1.0
amazon_video_games,MF,43,25.892830241005868,f6a40bd0cbce87a72404aee9ae1e36b47b6e63c2,0.00255153512689146,0.004038414443153043,0.0007522224754957829,0.0005527695463870526,0.0019386254072444398,0.002380846900766958,0.0011619024761852193,0.0009724343546023921,0.00314855217978081,0.003387629941382373,0.007066332345566446,0.01059949851834967,0.0016114997709030295,,,
amazon_video_games,MF+TAG-CF,43,25.892830241005868,f6a40bd0cbce87a72404aee9ae1e36b47b6e63c2,0.004493167094887206,0.00704605409564157,0.0013790745384089354,0.0010200592660132208,0.0029726861066758947,0.003756516261764653,0.002110407821858546,0.0017821204455810101,0.0045860605468537995,0.005006013706717693,0.013106906770002279,0.019147481194438112,0.0020863452306599385,-1.5,0.0,1.0
amazon_video_games,MF,44,23.981825964991003,f6a40bd0cbce87a72404aee9ae1e36b47b6e63c2,0.0038249555496869744,0.005342023062879403,0.001059949851834967,0.0007807157510827445,0.00267412034784809,0.0031881851918559075,0.0016599138509019633,0.0013623320133554274,0.00407001566677883,0.004399333466964682,0.010371552313653977,0.014816503305219967,0.0015787390079935206,,,
amazon_video_games,MF+TAG-CF,44,23.981825964991003,f6a40bd0cbce87a72404aee9ae1e36b47b6e63c2,0.005358757208859046,0.007675383645193232,0.0016070207431046273,0.001099840437656713,0.003840070547606607,0.004544500806266309,0.0024725548391821184,0.0019239844425194158,0.0058104120760833775,0.006158378831563253,0.015158422612263505,0.020173239115568727,0.002091633928045953,-1.5,0.0,1.0
