dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs
amazon_video_games,Sheaf4Rec-gcn_like,0.004385809435256228,0.00587651568718883,0.0011397310234784591,0.0007807157510827445,0.0030656450297124782,0.0035082208710645207,0.0018092865716056018,0.0013783172182051456,0.004325188779257619,0.004591961266877163,0.010941417825393207,0.014930476407567814,0.007212371791421802,0.01042588381704742,0.0024573832189506307,0.0017572503874252823,0.005977031457105879,0.0069803873148274655,0.0036657725847369133,0.003007582132688245,0.010944017485970108,0.011602378062158743,0.02324551693601948,0.032765109586008416,0.28462645603576675,0.03243976020466911,161.77203505299985,0.005977031457105879,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-gat_like,0.003339996792392027,0.0047587892301039995,0.0010257579211306132,0.0007237291999088215,0.002705611146611627,0.0031658167546162134,0.00156950098718788,0.0012563841840217325,0.004587507824343931,0.004874815928526371,0.009801686801914749,0.013904718486437201,0.006893861122833756,0.009701285006982762,0.0023411556342705334,0.0016078149214080143,0.0058503084738006994,0.006731682295445852,0.0034953053652414874,0.0027584636955769173,0.010591425338491976,0.011141538400166967,0.022027894620323223,0.029942439672348903,0.29326036397833377,0.033423793478269175,223.36302350298502,0.0058503084738006994,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-full_sheaf,0.005950936188450135,0.0076477000122519775,0.0014132664691132893,0.0009801686801914748,0.003509009438465551,0.004052261108490283,0.0022840921050241983,0.0017376333124018452,0.004450106917624584,0.004753308575094869,0.013904718486437201,0.018463642580351037,0.012983651723124432,0.016751341005008788,0.003763559884879345,0.002543170245738322,0.009238780035453791,0.01044532255275576,0.005835568562475487,0.004415920306714692,0.01482360728956921,0.015527616918985169,0.03542174009298207,0.04610360858977197,0.2934180329903029,0.03344176350470742,508.65444060903974,0.009238780035453791,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-gcn_like,0.004203220777556293,0.0058887437733500655,0.001333485297469797,0.0008946888534305903,0.0031178186246621957,0.003620193662276458,0.0020246453515647294,0.0015533708977737769,0.0048354897767936295,0.005122477147576283,0.012309095053567358,0.01641212673808981,0.010626311326220014,0.014059938812686903,0.003448085012176223,0.0022775071950409563,0.008107204876608253,0.009194261105151117,0.005206677989975208,0.003920026642179361,0.013676881164981676,0.01429783701741471,0.032266991365950855,0.041399158733672795,0.28517518495209515,0.03250230054161103,216.69408296101028,0.008107204876608253,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-gat_like,0.0029624763132395145,0.004315079526453625,0.0011511283337132436,0.0007579211306131754,0.0024051399774647295,0.002813698178340564,0.0016580059168547117,0.0012893709953771177,0.004619302701705255,0.00486028697797338,0.010827444723045362,0.014246637793480739,0.007582634700764108,0.01047221703097257,0.002706442328979411,0.0018817799424396724,0.006223422997826773,0.007144958942717496,0.003989077632524571,0.0031902886173876574,0.011477935207733747,0.012095429353850586,0.02485056453398273,0.03376134602612353,0.29432842298410833,0.03354552347664786,402.5717982299975,0.006223422997826773,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-full_sheaf,0.00573850501730977,0.007342157808126507,0.0014360610895828585,0.0009516754046045133,0.0036112391434001702,0.004112248021840155,0.0022972382287529732,0.0016849509324574812,0.004902471588133771,0.005210432913002459,0.014018691588785047,0.01834966947800319,0.012267015832521834,0.015701337969253288,0.003597520478193491,0.002410338720389639,0.008717168212737932,0.009847945361471454,0.005563457992026398,0.004179131895707592,0.013787683917194654,0.014499971477550503,0.0338720389639141,0.043668363958379454,0.2948895301669836,0.03360947460302982,378.1463419829961,0.008717168212737932,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-gcn_like,0.004336878686107268,0.006636687537944842,0.001196717574652382,0.0009117848187827673,0.0028620917443558584,0.0035862885572335943,0.001875821327842019,0.0016032994911108608,0.0040240646064671586,0.004442713352423895,0.011625256439480283,0.01755185776156827,0.010769703260978451,0.01510271135094456,0.0031381447863626302,0.002260903254372371,0.007577356980609306,0.008984329007638722,0.004860117542853579,0.003933025469563381,0.012195814049920756,0.013022562644206129,0.030163825547930043,0.04217400929820678,0.28569460002472624,0.03256149988884502,543.0599918160005,0.007577356980609306,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-gat_like,0.0038311735486702193,0.00541628407796992,0.0011397310234784591,0.0007921130613175291,0.0028801458652619786,0.0033491458262982564,0.0017568260610813064,0.0013820988785709515,0.004621744982469852,0.004866955462094421,0.011055390927741052,0.014816503305219967,0.006680776428549871,0.009122867680641878,0.002407571396944875,0.0016244188620765996,0.0052156566406554436,0.005981771419524661,0.003539575409655849,0.002757786028642571,0.008912362819823523,0.009395331054623333,0.02258135930927607,0.029610360858977197,0.29351242212578654,0.033452521327306424,238.40196517197182,0.0052156566406554436,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50
amazon_video_games,Sheaf4Rec-full_sheaf,0.00595738953559008,0.0073947887164718,0.0014816503305219969,0.0009516754046045133,0.003917945639402444,0.004365162753328821,0.002373093391975201,0.0016863281125099189,0.0050789489870866665,0.005318427469968824,0.014246637793480739,0.017893777068611807,0.012807401270312987,0.016376373376681398,0.0036971441222050034,0.0024269426610582247,0.009688304899621905,0.010801290454288641,0.005737911248221852,0.004227394689480949,0.015500525352196814,0.01614214532583289,0.034812928935133935,0.044277175116227585,0.29284257092513144,0.03337617630785633,694.1903575530159,0.009688304899621905,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50
