dataset,model,epochs,Recall@10_mean,Recall@10_std,NDCG@10_mean,NDCG@10_std,Recall@20_mean,Precision@10_mean,Precision@20_mean,NDCG@20_mean,F1@10_mean,F1@20_mean,MRR@10_mean,MRR@20_mean,HitRatio@10_mean,HitRatio@20_mean,val_Recall@10_mean,val_Recall@20_mean,val_Precision@10_mean,val_Precision@20_mean,val_NDCG@10_mean,val_NDCG@20_mean,val_F1@10_mean,val_F1@20_mean,val_MRR@10_mean,val_MRR@20_mean,val_HitRatio@10_mean,val_HitRatio@20_mean,infer_total_s_mean,infer_ms_per_user_mean,train_seconds_mean,best_val_NDCG@10_mean,epochs_mean,Recall@20_std,Precision@10_std,Precision@20_std,NDCG@20_std,F1@10_std,F1@20_std,MRR@10_std,MRR@20_std,HitRatio@10_std,HitRatio@20_std,val_Recall@10_std,val_Recall@20_std,val_Precision@10_std,val_Precision@20_std,val_NDCG@10_std,val_NDCG@20_std,val_F1@10_std,val_F1@20_std,val_MRR@10_std,val_MRR@20_std,val_HitRatio@10_std,val_HitRatio@20_std,infer_total_s_std,infer_ms_per_user_std,train_seconds_std,best_val_NDCG@10_std,epochs_std
amazon_video_games,Sheaf4Rec-full_sheaf,50,0.005882276913783328,0.00010169621456091622,0.003679398073756055,0.0001737650404993642,0.007461548845616762,0.0014436592964060483,0.0009611731631335004,0.004176557294553087,0.0023181412419174575,0.0017029707857897484,0.0048105091642816735,0.005094056319355385,0.014056682622900996,0.018235696375655346,0.012686022941986418,0.016276350783647826,0.0036860748284259465,0.0024601505423953954,0.00921475104927121,0.010364852789505285,0.005712312600907912,0.004274148963967744,0.014703938852986894,0.01538991124078952,0.034702235997343366,0.044683049221459666,0.29371671136080596,0.03347580480519786,526.9970467150173,0.00921475104927121,50.0,0.00013337090076937495,2.8429886686223958e-05,1.3431858923838386e-05,0.00013559405531048753,3.922592033549282e-05,2.4516555217171792e-05,0.00026483127034888096,0.000244945538161122,0.00014214943343112007,0.00024621004096982884,0.0003048948166887058,0.00043445750318591624,6.823570957459586e-05,5.909385793685697e-05,0.0003968288130379958,0.0003933389154387884,0.00011255371664457186,0.00010216541989638433,0.0007043658360069277,0.0006774490767337606,0.000637486257219799,0.0010347799913202073,0.0008619424231373267,9.823825201018257e-05,129.67470414714666,0.0003968288130379958,0.0
amazon_video_games,Sheaf4Rec-gat_like,50,0.003377882218100587,0.00035565451477717017,0.0026636323297794446,0.00019617902395088966,0.004830050944842515,0.0011055390927741052,0.0007579211306131753,0.003109553586418344,0.0016614443217079662,0.0013092846859899339,0.0046095185028396796,0.004867352789531391,0.01056150748423372,0.014322619861712635,0.007052424084049245,0.009765456572865738,0.002485056453398273,0.0017046712419747621,0.005763129370760972,0.006619470885896002,0.0036746528024739684,0.002902179447202382,0.010327241122016415,0.010877432936213629,0.023153272821194008,0.031104715519149877,0.29370040302940953,0.03347394609407448,288.11226230165147,0.005763129370760972,50.0,0.00045238003202370774,5.660536595149056e-05,2.7917594515422617e-05,0.00022218641422253594,7.651378001486874e-05,5.321943512018944e-05,1.5595804130506244e-05,5.938069431610225e-06,0.0005452739189426068,0.00037609204986747453,0.00038487551692495815,0.0005527352649689061,0.0001588742538676923,0.00012541807830002944,0.0004160115420407639,0.00048145256177027694,0.0002230652961539508,0.00020372413580911248,0.0010639189801790816,0.0011180180315898253,0.001221250768462502,0.001883407076286645,0.00045584363185140767,5.1953912907615736e-05,81.1676514601314,0.0004160115420407639,0.0
amazon_video_games,Sheaf4Rec-gcn_like,50,0.004308636299639929,7.71702826015034e-05,0.0030151851329101773,0.00011032893309486599,0.0061339823328279116,0.0012233112985335461,0.0008623964744320341,0.003571567696858191,0.001903251083670783,0.0015116625356965945,0.0043949143875061355,0.004719050588959114,0.01162525643948028,0.016298153635741965,0.009536128792873423,0.013196177993559627,0.003014537672496495,0.0020985536122795365,0.007220531104774479,0.008386325809205768,0.004577522705855233,0.003620211414810329,0.012272237566957514,0.012974259241259861,0.028558777949966793,0.03877942587262933,0.28516541367086273,0.032501186878375055,307.1753699433369,0.007220531104774479,50.0,0.0003555013117289745,8.130436349453946e-05,5.817716294777579e-05,4.688286318469407e-05,9.003386272208993e-05,9.646742586948346e-05,0.0003349118760649879,0.00029170016128487363,0.0005583518903084518,0.0010732046874724981,0.0016441867823912251,0.0020046181697851526,0.00041378863342197454,0.00024143300131142904,0.0009055028910454775,0.0009978360449400944,0.0006600465884550572,0.0004332268230872483,0.001116994893298491,0.0011009464591642767,0.003853905686985787,0.004264512371184218,0.0004361226920185485,4.970625621364454e-05,168.29591788198465,0.0009055028910454775,0.0
