dataset,model,Recall@10,Recall@20,Precision@10,Precision@20,NDCG@10,NDCG@20,F1@10,F1@20,MRR@10,MRR@20,HitRatio@10,HitRatio@20,val_Recall@10,val_Recall@20,val_Precision@10,val_Precision@20,val_NDCG@10,val_NDCG@20,val_F1@10,val_F1@20,val_MRR@10,val_MRR@20,val_HitRatio@10,val_HitRatio@20,infer_total_s,infer_ms_per_user,train_seconds,best_val_NDCG@10,device,is_real_data,seed,git_commit,epochs,edge_mode
amazon_video_games,DirectAU,0.005144197436766391,0.007522240802183794,0.001310690677000228,0.0009459767494871211,0.0033521012117988538,0.004068923244160939,0.0020890994552293664,0.0016806051236851246,0.004459242856781038,0.0048093466571338134,0.01253704125826305,0.017665830863916116,0.012412232268989458,0.01890940360183937,0.0038189063537746293,0.0028586451184414432,0.0091248719361412,0.011140338883179548,0.005840767401258031,0.004966478621363526,0.013866311043641128,0.014905028218409264,0.03414877130839052,0.04931370378569847,0.017911967996042222,0.0020414825616642605,284.7979912569863,0.0091248719361412,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,LightGCN,0.0055498916196791495,0.007926243916250275,0.0014702530202872122,0.0010542511967175747,0.0033715997040712604,0.0041458573372984775,0.002324665753934966,0.0018609780483296087,0.004624820447136381,0.004983924241470637,0.014018691588785047,0.019033508092090267,0.014140127362486972,0.020542404361279326,0.004471994686738986,0.003251605047597963,0.01056026681889009,0.012581619518340316,0.006794988155311832,0.0056145044379122995,0.016856513840131288,0.017912247785187373,0.03979411113570954,0.05506973655080806,0.01903890201356262,0.002169922727782382,75.88598567800364,0.01056026681889009,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,NGCF,0.004289471365576925,0.007473751298991122,0.00111693640300889,0.0009915659904262593,0.002709831580483486,0.003700475444038875,0.0017723660230424495,0.0017508422556701854,0.0036238471530242672,0.004159173299844336,0.010485525416001824,0.018463642580351037,0.011755634368185346,0.018853510783863034,0.0034646889528448088,0.0028337392074385655,0.008088386307015341,0.010362794481246907,0.005352004115820298,0.004926943962699443,0.011775642106890723,0.012984405631625097,0.031713526676998005,0.049867168474651315,0.030227402923628688,0.003445110887124309,173.47647186700488,0.008088386307015341,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,Sheaf4Rec-official,0.004758365004546906,0.007507830041887005,0.001002963300661044,0.0008206063369044905,0.0027712225089129325,0.0036021171754944932,0.0016567240115083533,0.00147950290512236,0.0031783570505932025,0.003567193674407784,0.009915659904262594,0.01561431502165489,0.01122244677110683,0.01612937116042371,0.003237768430374142,0.0023051804294885988,0.007897271290994275,0.009407684530966165,0.0050256076221220445,0.004033850300900475,0.012211056291751444,0.013043490439135786,0.03038521142351118,0.04261678104936905,0.09956658992450684,0.011347913143891821,638.2927559859818,0.007897271290994275,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,NCL,0.006863935512382058,0.011631792882125382,0.0021882835650786415,0.0017266925005698654,0.00486615031373793,0.006358979512277151,0.0033185757315362567,0.003007007001522133,0.0072107887300501845,0.00793668967800902,0.02062913152496011,0.031000683838614086,0.01835706563631833,0.026385872259033945,0.006126854106707992,0.004427717511622758,0.01373955543053848,0.01636280252408455,0.009187341255929408,0.007582965148190578,0.022632752458964546,0.024037334017589635,0.053796767766216516,0.07421961478857649,0.025508744933176786,0.0029073107970340535,140.56152672501048,0.01373955543053848,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,DirectAU,0.005549989807326146,0.007824953028056164,0.0014360610895828585,0.0010200592660132208,0.0037792663148055283,0.004472940113147782,0.002281725262954768,0.0018048399656241984,0.005130779612201997,0.005510403500132336,0.013334852974697971,0.01891953498974242,0.012141972455472596,0.018347132959031617,0.003702678769094532,0.002880783705999557,0.008778386081483031,0.010803376980703881,0.005674826537816356,0.004979680532405001,0.013310254734319378,0.01438452087585418,0.03398273190170467,0.049977861412441885,0.07168503105640411,0.00817016538140006,690.374576667964,0.008778386081483031,cuda,True,44,2db0798d04a2508ffb923b18aefef52ecf111f01,50,rating
amazon_video_games,LightGCN,0.005643556831876388,0.00867903785389105,0.0014360610895828585,0.0011055390927741052,0.0038024278398216867,0.004758722627265932,0.0022895281816103143,0.001961253038827206,0.005365283793024846,0.005811938087122614,0.013676772281741509,0.020173239115568727,0.014197356138427179,0.020415932423088905,0.004333628514500774,0.0031436794332521585,0.010533883386202118,0.012479915978505975,0.006640345188812113,0.00544840443556426,0.01666484374725464,0.0177262946251026,0.038355102944432146,0.053575381890635376,0.019149683008436114,0.002182548781449295,191.0532117690309,0.010533883386202118,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,time
amazon_video_games,NGCF,0.004361912518681639,0.006725345224753483,0.001002963300661044,0.0008092090266697059,0.002746746307385756,0.003483377901923974,0.0016309187106096632,0.0014446004054752281,0.0035932734160452422,0.003952855923479092,0.009801686801914749,0.015158422612263505,0.011347648845667871,0.01816626985456484,0.0032156298428160286,0.00269260571175559,0.007934169286599539,0.010151351650705439,0.005011211974235071,0.004690051658457961,0.011610876547504843,0.01279708562873992,0.02938897498339606,0.04693380562320124,0.03032316901953891,0.0034560256461749384,172.85404422297142,0.007934169286599539,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,time
amazon_video_games,Sheaf4Rec-official,0.004737435128812763,0.007002666551513023,0.0011625256439480281,0.0008718942329610213,0.0027651528176137184,0.0034504503946417007,0.0018669242172632188,0.0015507111440809203,0.0035140802008821154,0.003862456082448341,0.01139731023478459,0.0166400729427855,0.010691488782428234,0.015246011957720969,0.003088332964356874,0.002219393402700908,0.007095735574469201,0.008540462942212033,0.00479235186805349,0.0038747338132949856,0.010324751995108426,0.011098289777187128,0.029499667921186627,0.040735001106929375,0.10003477497957647,0.011401273647091004,424.97430134401657,0.007095735574469201,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,time
amazon_video_games,NCL,0.009193114705376058,0.01374218222600729,0.0031570549350353316,0.0021768862548438572,0.0071220699536895795,0.008514858883240188,0.004700043642151395,0.0037584067981539775,0.011850850818254509,0.012518771370136858,0.027809436972874402,0.037383177570093455,0.0208229672553235,0.02964762030234986,0.007449634713305291,0.00518873145893292,0.015970474553241503,0.018825694294782994,0.010973415172144537,0.00883178245526112,0.026510058122577493,0.02797839062950534,0.062320123976090325,0.08351782156298428,0.01853849191684276,0.0021128894366130337,77.19137222500285,0.015970474553241503,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,time
amazon_video_games,DirectAU,0.004864979758848924,0.007730932436543089,0.0012651014360610896,0.0009972646455436516,0.0032426673829615517,0.0041042735333619304,0.0020080298069912452,0.0017666387510598708,0.0048018858025696415,0.0052546881398625326,0.011739229541828128,0.018235696375655346,0.012316617971022641,0.01965803772832699,0.003946203232233783,0.003102169581580695,0.009451293158239091,0.01176401901707752,0.005977299638233241,0.005358700458570559,0.015067043901170533,0.016323550945367495,0.03591985831303963,0.05423953951737879,0.018086944008246064,0.002061425120611587,230.27614240098046,0.009451293158239091,cuda,True,42,2db0798d04a2508ffb923b18aefef52ecf111f01,50,time
amazon_video_games,LightGCN,0.0056286234405082975,0.00867863818131401,0.0015386368816959197,0.0011682242990654205,0.0037717432003803782,0.004730282349882884,0.0024166577546832642,0.0020592541078764577,0.005647457676178897,0.006103023765449551,0.014702530202872122,0.021312970139047184,0.014141385124143644,0.020776691773698803,0.004416648217843701,0.0032322337834846137,0.010412021302877893,0.012504491350462202,0.006731049810658654,0.005594179956120816,0.016351982457804906,0.0175021162866123,0.03901926057117556,0.05540181536417976,0.01929714297875762,0.0021993552517389583,85.46373235801002,0.010412021302877893,cuda,True,43,2db0798d04a2508ffb923b18aefef52ecf111f01,50,time
