dataset,model,edge_mode,positive_threshold,epochs,Recall@10_mean,Recall@10_std,NDCG@10_mean,NDCG@10_std,Recall@20_mean,Precision@10_mean,Precision@20_mean,NDCG@20_mean,F1@10_mean,F1@20_mean,MRR@10_mean,MRR@20_mean,HitRatio@10_mean,HitRatio@20_mean,val_Recall@10_mean,val_Recall@20_mean,val_Precision@10_mean,val_Precision@20_mean,val_NDCG@10_mean,val_NDCG@20_mean,val_F1@10_mean,val_F1@20_mean,val_MRR@10_mean,val_MRR@20_mean,val_HitRatio@10_mean,val_HitRatio@20_mean,infer_total_s_mean,infer_ms_per_user_mean,train_seconds_mean,best_val_NDCG@10_mean,epochs_mean,positive_threshold_mean,Recall@20_std,Precision@10_std,Precision@20_std,NDCG@20_std,F1@10_std,F1@20_std,MRR@10_std,MRR@20_std,HitRatio@10_std,HitRatio@20_std,val_Recall@10_std,val_Recall@20_std,val_Precision@10_std,val_Precision@20_std,val_NDCG@10_std,val_NDCG@20_std,val_F1@10_std,val_F1@20_std,val_MRR@10_std,val_MRR@20_std,val_HitRatio@10_std,val_HitRatio@20_std,infer_total_s_std,infer_ms_per_user_std,train_seconds_std,best_val_NDCG@10_std,epochs_std,positive_threshold_std
amazon_video_games,DirectAU,binary,4.0,100,0.004340208807590365,0.0002798699518599097,0.0030326378499727874,2.0870065997594724e-05,0.007119774569574629,0.001143530126890054,0.0009117848187827673,0.0038707556063888194,0.0018093982019234437,0.0016161088538741246,0.0042783783979361825,0.00468398287752773,0.010675480586581567,0.016640072942785505,0.012286521320157862,0.01909172489288254,0.003702678769094532,0.0029241384399675296,0.00887761824958293,0.011072315606433625,0.005689719097799491,0.005071419888446443,0.013596540933545584,0.014781064465589593,0.03353996015054239,0.05084495609180134,0.017923981310256448,0.0020428517563547354,239.13464849699326,0.00887761824958293,100.0,4.0,0.0004260824516621626,2.341924626916265e-05,2.1322415014667994e-05,0.00010872710901705159,5.198642347714605e-05,3.97476349441763e-05,0.0001880621269561147,0.00021867719415812016,0.00037609204986747453,0.0003355277283765609,0.0001852920545858895,0.0002813611356957118,7.058935307250051e-05,5.2034184843076125e-05,0.00010668557174172012,0.00014636252233649606,8.088856260196448e-05,8.577437422685046e-05,0.0004736526628844246,0.0004506110815919579,0.00047824815131044667,0.000529580846225642,0.00032924797125390663,3.7525412725542115e-05,51.651917235034794,0.00010668557174172012,0.0,0.0
amazon_video_games,LightGCN,binary,4.0,100,0.005429477848333152,0.0002117007652152827,0.0036386592631606333,0.0002923807099717262,0.008423977968957662,0.0014550566066408328,0.0010979408859509157,0.004575838792489072,0.002294653667654771,0.0019425170729264597,0.005275190769264168,0.0057110986484669,0.013828736418205303,0.019983283944988984,0.014107559747303317,0.020338006358000624,0.0043815954542100214,0.0031888790495166407,0.01048986330246098,0.012466724815720443,0.006686319664762585,0.005513286153552733,0.01660527308357727,0.01769235265209966,0.03883477234152461,0.05433178363220426,0.019438398643008743,0.0022154545980178648,89.32712048265967,0.01048986330246098,100.0,4.0,0.00032032102814419367,4.68384925383252e-05,3.4922833201979784e-05,0.00031422574158189095,7.097074109994523e-05,6.0582903728611535e-05,0.0006068605650905644,0.0006248270055848364,0.00041962468722693037,0.0007464053910944655,0.00014105470471168616,0.00027744751852589247,9.308889241784992e-05,5.77097347783083e-05,7.530106266180484e-05,9.164344242183367e-05,0.000124270825349409,9.627356646155615e-05,0.0001223756686581972,0.00011426196068526227,0.0008287608827841538,0.0008287608827841571,0.00044205868318170983,5.038279954202323e-05,9.586584326921047,7.530106266180484e-05,0.0,0.0
amazon_video_games,NCL,binary,4.0,100,0.007202361052378013,0.00040719444646093755,0.004775953699278727,0.0002620672857938556,0.011718854298602761,0.0020515158422612263,0.0016526099840437657,0.0062229605098962325,0.003192106979000244,0.0028962196750853667,0.006897528532472687,0.007665349191598996,0.019565382569713546,0.030468809360990806,0.017291784945938478,0.02600392178732906,0.005632425651243451,0.00424507416426832,0.01310705845842246,0.015995644246954932,0.008494315616365223,0.007298241621221893,0.021757450981770222,0.023294572129149843,0.05067891668511549,0.0727437089513689,0.017914719346057,0.00204179614156109,74.32914406067964,0.01310705845842246,100.0,4.0,0.0006356712769948516,0.00012588740616807902,9.294225228117215e-05,0.00031917714474180136,0.00018010478713496574,0.00015717808043971368,0.0005378047149541712,0.0005760626772043605,0.000936769850766502,0.0015829090993085386,0.00018335440169620646,0.0005548451424308919,0.0002785833355877295,0.00018343827118858254,0.000422256503475842,0.0004840911132270012,0.0003316567170380896,0.00029278542430146896,0.001153828752894734,0.0011261112169138469,0.0013076559033775642,0.0018313651367025834,0.0002513487257857467,2.8646994048979476e-05,0.8438657210176411,0.000422256503475842,0.0,0.0
amazon_video_games,NGCF,binary,4.0,100,0.004513618088840138,0.0001874834014217236,0.0030490546365042107,0.0002635628332099442,0.007528697052559929,0.001333485297469797,0.0010884431274219284,0.003997869754337003,0.002048655800541608,0.001899869035328723,0.004375949022062539,0.004875422909037564,0.012840969531190639,0.020097257047336826,0.011733969336817675,0.018989877768838728,0.003728507121245665,0.003033908936609844,0.008575644045670976,0.010897821319224192,0.005648605047222311,0.005227479827255739,0.013213771782788828,0.01450482289728171,0.03309718839938012,0.052117924876392885,0.030297460325527936,0.0034530955465611967,260.5595729253352,0.008575644045670976,100.0,4.0,0.0005268299511374224,0.00028241421685351874,0.00018629170002196593,0.0003636391179241551,0.00034953402232082285,0.0002999723285554192,0.0007094676436014052,0.0007559026889036722,0.002686371784767675,0.0032984445059111365,0.0008467963879917888,0.0006148588861214459,0.0006512774207023524,0.00033346981116360436,0.0008991929887405409,0.0007460794801905239,0.0008423587906609998,0.0005125462846774295,0.001946892105888303,0.0018788955302693768,0.004540659748480603,0.00391784549014195,8.775514024670257e-05,1.0001725580887067e-05,42.63458030736466,0.0008991929887405409,0.0,0.0
amazon_video_games,Sheaf4Rec-official,binary,4.0,100,0.003910861849013445,0.0001656062012368057,0.002648399601735778,0.0001970123080789024,0.006136441644669056,0.0009231821290175518,0.0007294278550262138,0.003317079581793925,0.0014936604693664148,0.0013038326560090017,0.0035097232926045324,0.0038520890767819323,0.00892789301724793,0.013828736418205303,0.009912413071529074,0.014598998579217697,0.0028540329127001696,0.0021243819644306693,0.007562491149437289,0.00903817153498941,0.004431728728141896,0.0037088974429187807,0.01234518362728458,0.013153956106157319,0.027267360342410157,0.039148402331931224,0.1031910246820189,0.011761001217462834,502.5276364146751,0.007562491149437289,100.0,4.0,0.000700841413886478,2.462100409698299e-05,7.223293572612851e-05,6.341757102788278e-05,4.3698928045514413e-05,0.00013116659777971272,0.00023442230019430404,0.000123658273689649,0.00014214943343112015,0.0013623904777023868,0.0006793177558751188,0.0010021752839037197,0.0001863422448043168,0.00017314886247105356,0.0003352837818213078,0.00033641684749540147,0.00029090302858733727,0.0002957895834578576,0.0007018075803732054,0.0006529912468149196,0.001412751067749732,0.002479016608699114,0.0014804294706709025,0.00016872913957954134,18.448976373360306,0.0003352837818213078,0.0,0.0
